Latitude,Longitude,Date,MODIS_Tile,MOD13A2_006_Line_Y_1km,MOD13A2_006_Sample_X_1km,MOD13A2_006__1_km_16_days_NDVI,MOD13A2_006__1_km_16_days_VI_Quality,MOD13A2_006__1_km_16_days_VI_Quality_bitmask,MOD13A2_006__1_km_16_days_VI_Quality_MODLAND,MOD13A2_006__1_km_16_days_VI_Quality_MODLAND_Description,MOD13A2_006__1_km_16_days_VI_Quality_VI_Usefulness,MOD13A2_006__1_km_16_days_VI_Quality_VI_Usefulness_Description,MOD13A2_006__1_km_16_days_VI_Quality_Aerosol_Quantity,MOD13A2_006__1_km_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A2_006__1_km_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A2_006__1_km_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A2_006__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A2_006__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A2_006__1_km_16_days_VI_Quality_Mixed_Clouds,MOD13A2_006__1_km_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A2_006__1_km_16_days_VI_Quality_Land/Water_Mask,MOD13A2_006__1_km_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A2_006__1_km_16_days_VI_Quality_Possible_snow/ice,MOD13A2_006__1_km_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A2_006__1_km_16_days_VI_Quality_Possible_shadow,MOD13A2_006__1_km_16_days_VI_Quality_Possible_shadow_Description
43.0444,-78.7833,2014-11-17,h12v04,834.0,290.0,0.24549999833106995,3362.0,0b0000110100100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality (1000),0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2014-12-03,h12v04,834.0,290.0,0.4502999782562256,2120.0,0b0000100001001000,0b00,"VI produced, good quality",0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2014-12-19,h12v04,834.0,290.0,0.4634999930858612,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-01-01,h12v04,834.0,290.0,0.09849999845027924,18709.0,0b0100100100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality (0101),0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2015-01-17,h12v04,834.0,290.0,0.09479999542236328,2322.0,0b0000100100010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-02-02,h12v04,834.0,290.0,0.014800000004470348,51485.0,0b1100100100011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality (0111),0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b1,Yes
43.0444,-78.7833,2015-02-18,h12v04,834.0,290.0,0.07449999451637268,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2015-03-06,h12v04,834.0,290.0,0.04639999940991402,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2015-03-22,h12v04,834.0,290.0,0.34929999709129333,35289.0,0b1000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality (0110),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
43.0444,-78.7833,2015-04-07,h12v04,834.0,290.0,0.4221999943256378,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-04-23,h12v04,834.0,290.0,0.4587000012397766,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-05-09,h12v04,834.0,290.0,0.8312999606132507,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-05-25,h12v04,834.0,290.0,0.8677999973297119,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-06-10,h12v04,834.0,290.0,0.8898999691009521,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-06-26,h12v04,834.0,290.0,0.8608999848365784,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-07-12,h12v04,834.0,290.0,0.8817999958992004,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-07-28,h12v04,834.0,290.0,0.8863999843597412,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-08-13,h12v04,834.0,290.0,0.8995999693870544,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-08-29,h12v04,834.0,290.0,0.8766999840736389,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-09-14,h12v04,834.0,290.0,0.8592000007629395,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-09-30,h12v04,834.0,290.0,0.7840999960899353,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-10-16,h12v04,834.0,290.0,0.65829998254776,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-11-01,h12v04,834.0,290.0,0.5321999788284302,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-11-17,h12v04,834.0,290.0,0.4740999937057495,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-12-03,h12v04,834.0,290.0,0.4948999881744385,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2015-12-19,h12v04,834.0,290.0,0.461899995803833,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-01-01,h12v04,834.0,290.0,0.4096999764442444,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality (0111),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
43.0444,-78.7833,2016-01-17,h12v04,834.0,290.0,0.12759999930858612,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-02-02,h12v04,834.0,290.0,0.49699997901916504,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-02-18,h12v04,834.0,290.0,0.28049999475479126,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-03-05,h12v04,834.0,290.0,0.4770999848842621,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-03-21,h12v04,834.0,290.0,0.41749998927116394,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-04-06,h12v04,834.0,290.0,0.4558999836444855,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-04-22,h12v04,834.0,290.0,0.5480999946594238,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-05-08,h12v04,834.0,290.0,0.6791999936103821,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-05-24,h12v04,834.0,290.0,0.8707000017166138,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-06-09,h12v04,834.0,290.0,0.8732999563217163,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-06-25,h12v04,834.0,290.0,0.8931999802589417,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-07-11,h12v04,834.0,290.0,0.8878999948501587,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-07-27,h12v04,834.0,290.0,0.8679999709129333,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-08-12,h12v04,834.0,290.0,0.8919999599456787,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-08-28,h12v04,834.0,290.0,0.8565999865531921,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-09-13,h12v04,834.0,290.0,0.8319999575614929,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-09-29,h12v04,834.0,290.0,0.8034999966621399,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-10-15,h12v04,834.0,290.0,0.6233999729156494,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-10-31,h12v04,834.0,290.0,0.48919999599456787,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-11-16,h12v04,834.0,290.0,0.4799000024795532,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-12-02,h12v04,834.0,290.0,0.1550000011920929,3102.0,0b0000110000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality (0111),0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2016-12-18,h12v04,834.0,290.0,0.4487999975681305,2521.0,0b0000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality (0110),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-01-01,h12v04,834.0,290.0,0.45729997754096985,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-01-17,h12v04,834.0,290.0,0.09349999576807022,18450.0,0b0100100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2017-02-02,h12v04,834.0,290.0,0.07209999859333038,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-02-18,h12v04,834.0,290.0,0.43459999561309814,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-03-06,h12v04,834.0,290.0,0.4359000027179718,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-03-22,h12v04,834.0,290.0,0.44699999690055847,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-04-07,h12v04,834.0,290.0,0.4860999882221222,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
43.0444,-78.7833,2017-04-23,h12v04,834.0,290.0,0.6033999919891357,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-05-09,h12v04,834.0,290.0,0.677899956703186,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-05-25,h12v04,834.0,290.0,0.8288999795913696,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-06-10,h12v04,834.0,290.0,0.8926999568939209,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-06-26,h12v04,834.0,290.0,0.8755999803543091,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-07-12,h12v04,834.0,290.0,0.7055000066757202,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-07-28,h12v04,834.0,290.0,0.8967999815940857,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-08-13,h12v04,834.0,290.0,0.9055999517440796,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-08-29,h12v04,834.0,290.0,0.8278999924659729,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-09-14,h12v04,834.0,290.0,0.7831000089645386,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-09-30,h12v04,834.0,290.0,0.814300000667572,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-10-16,h12v04,834.0,290.0,0.7216999530792236,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-11-01,h12v04,834.0,290.0,0.4648999869823456,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-11-17,h12v04,834.0,290.0,0.5232999920845032,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2017-12-03,h12v04,834.0,290.0,0.39069998264312744,36330.0,0b1000110111101010,0b10,"Pixel produced, but most probably cloudy",0b1010,Decreasing quality (1010),0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
43.0444,-78.7833,2017-12-19,h12v04,834.0,290.0,0.10809999704360962,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2018-01-01,h12v04,834.0,290.0,0.49869999289512634,2522.0,0b0000100111011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality (0110),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-01-17,h12v04,834.0,290.0,0.13439999520778656,18453.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality (0101),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2018-02-02,h12v04,834.0,290.0,0.04859999939799309,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2018-02-18,h12v04,834.0,290.0,0.43539997935295105,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-03-06,h12v04,834.0,290.0,0.07739999890327454,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
43.0444,-78.7833,2018-03-22,h12v04,834.0,290.0,0.3308999836444855,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-04-07,h12v04,834.0,290.0,0.43459999561309814,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-04-23,h12v04,834.0,290.0,0.4310999810695648,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-05-09,h12v04,834.0,290.0,0.5771999955177307,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-05-25,h12v04,834.0,290.0,0.8526999950408936,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-06-10,h12v04,834.0,290.0,0.8705999851226807,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
43.0444,-78.7833,2018-06-26,h12v04,834.0,290.0,0.9070000052452087,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
